Address,City,State,Zip,Latitude,Longitude
3326 HEARTHFIRE DR,FORT COLLINS,CO,80524,40.63488,-105.04998
3332 HEARTHFIRE DR,FORT COLLINS,CO,80524,40.63505,-105.05024
3570 HEARTHFIRE WAY,FORT COLLINS,CO,80524,40.63754,-105.05122
3527 HEARTHFIRE DR,FORT COLLINS,CO,80524,40.6375,-105.051
3521 HEARTHFIRE DR,FORT COLLINS,CO,80524,40.6374,-105.05555
3515 HEARTHFIRE DR,FORT COLLINS,CO,80524,40.63714,-105.05505
3509 HEARTHFIRE DR,FORT COLLINS,CO,80524,40.63677,-105.05446
3503 HEARTHFIRE DR,FORT COLLINS,CO,80524,40.6357,-105.055
1126 BATELEUR LN,FORT COLLINS,CO,80524,40.6358,-105.05482
1102 BATELEUR LN,FORT COLLINS,CO,80524,40.63666,-105.05681
1103 BATELEUR LN,FORT COLLINS,CO,80524,40.63641,-105.05641
1109 BATELEUR LN,FORT COLLINS,CO,80524,40.63624,-105.05616
1115 BATELEUR LN,FORT COLLINS,CO,80524,40.63584,-105.05559
1121 BATELEUR LN,FORT COLLINS,CO,80524,40.6329,-105.049
1203 BATELEUR LN,FORT COLLINS,CO,80524,40.63528,-105.05475
1209 BATELEUR LN,FORT COLLINS,CO,80524,40.63522,-105.05467
1215 BATELEUR LN,FORT COLLINS,CO,80524,40.6351,-105.054
1221 BATELEUR LN,FORT COLLINS,CO,80524,40.6352,-105.054
1214 BATELEUR LN,FORT COLLINS,CO,80524,40.63519,-105.05435
3315 BUNTWING LN,FORT COLLINS,CO,80524,40.6347,-105.056
3321 BUNTWING LN,FORT COLLINS,CO,80524,40.63489,-105.05584
1114 TURNSTONE LN,FORT COLLINS,CO,80524,40.63428,-105.05615
3502 29TH ST,GREELEY,CO,80631,40.38728,-104.73595
360 JEFFERSON ST,FORT COLLINS,CO,80524,40.58191,-105.06403
6002 BYRD DR,LOVELAND,CO,80538,40.45368,-104.99328
451 BOARDWALK DR,FORT COLLINS,CO,80525,40.52798,-105.07052
451 BOARDWALK DR,FORT COLLINS,CO,80525,40.52763,-105.07124
620 MATHEWS ST OFFICE,FORT COLLINS,CO,80524,40.57897,-105.07301
2001 N COLLEGE AVE,FORT COLLINS,CO,80524,40.61345,-105.07672
2310 E PROSPECT RD,FORT COLLINS,CO,80525,40.56816,-105.03525
6675 S LEMAY AVE,FORT COLLINS,CO,80521,40.4942,-105.05941
6675 S LEMAY AVE,FORT COLLINS,CO,80521,40.49371,-105.05878
6675 S LEMAY AVE,FORT COLLINS,CO,80521,40.49306,-105.05884
6675 S LEMAY AVE,FORT COLLINS,CO,80521,40.49321,-105.05914
6675 S LEMAY AVE,FORT COLLINS,CO,80521,40.49353,-105.05998
6675 S LEMAY AVE,FORT COLLINS,CO,80521,40.494,-105.05995
2801 S COLLEGE AVE,FORT COLLINS,CO,80525,40.54877,-105.07801
749 ROCKY MOUNTAIN WAY,FORT COLLINS,CO,80526,40.54807,-105.09036
601 ROCKY MOUNTAIN WAY,FORT COLLINS,CO,80526,40.54916,-105.08724
3130 PLACER ST,FORT COLLINS,CO,80526,40.54496,-105.09308
2206 CRESTSTONE CT,FORT COLLINS,CO,80525,40.52676,-105.03636
505 N LINK LN UNIT B,FORT COLLINS,CO,80524,40.59116,-105.04955
1900 S LEMAY AVE,FORT COLLINS,CO,80525,40.56213,-105.05717
360 JEFFERSON ST,FORT COLLINS,CO,80524,40.58849,-105.07296
1601 S COLLEGE AVE,FORT COLLINS,CO,80522,40.56674,-105.07761
1611 S COLLEGE AVE,FORT COLLINS,CO,80525,40.56584,-105.07846
620 MATHEWS ST OFFICE,FORT COLLINS,CO,80524,40.57901,-105.07306
1601 N COLLEGE AVE,FORT COLLINS,CO,80524,40.6088,-105.07742
1601 N COLLEGE AVE,FORT COLLINS,CO,80524,40.60859,-105.07937
1601 N COLLEGE AVE,FORT COLLINS,CO,80524,40.60859,-105.07937
1601 N COLLEGE AVE,FORT COLLINS,CO,80524,40.60859,-105.07937
1601 N COLLEGE AVE,FORT COLLINS,CO,80524,40.60875,-105.08121
1601 N COLLEGE AVE,FORT COLLINS,CO,80524,40.60898,-105.08196
1601 N COLLEGE AVE,FORT COLLINS,CO,80524,40.60888,-105.08398
1601 N COLLEGE AVE,FORT COLLINS,CO,80524,40.60796,-105.08335
1601 N COLLEGE AVE,FORT COLLINS,CO,80524,40.60651,-105.08281
1601 N COLLEGE AVE,FORT COLLINS,CO,80524,40.60554,-105.08206
1601 N COLLEGE AVE,FORT COLLINS,CO,80524,40.60554,-105.08206
1601 N COLLEGE AVE,FORT COLLINS,CO,80524,40.60788,-105.08212
1601 N COLLEGE AVE,FORT COLLINS,CO,80524,40.60788,-105.08212
1601 N COLLEGE AVE,FORT COLLINS,CO,80524,40.60829,-105.0812
1601 N COLLEGE AVE,FORT COLLINS,CO,80524,40.60818,-105.07757
4924 W EISENHOWER BLVD,LOVELAND,CO,80537,40.40693,-105.14688
2310 E PROSPECT RD,FORT COLLINS,CO,80525,40.56738,-105.03278
1638 HOLLY WAY,FORT COLLINS,CO,80526,40.56611,-105.12826
1803 SOMERVILLE DR,FORT COLLINS,CO,80526,40.56369,-105.12786
1912 LEICESTER WAY,FORT COLLINS,CO,80526,40.56309,-105.11668
1812 LEICESTER WAY,FORT COLLINS,CO,80526,40.56347,-105.11686
2260 W STUART ST,FORT COLLINS,CO,80526,40.56191,-105.11881
3312 SUN DISK CT,FORT COLLINS,CO,80526,40.54138,-105.0906
3572 TRADITION DR,FORT COLLINS,CO,80526,40.53847,-105.08973
3560 TRADITION DR,FORT COLLINS,CO,80526,40.5388,-105.09
3554 TRADITION DR,FORT COLLINS,CO,80526,40.53906,-105.0897
713 TRADITION CT,FORT COLLINS,CO,80526,40.53938,-105.08943
707 TRADITION CT,FORT COLLINS,CO,80526,40.53932,-105.08937
701 TRADITION CT,FORT COLLINS,CO,80526,40.53935,-105.08923
706 TRADITION CT,FORT COLLINS,CO,80526,40.5395,-105.08928
712 TRADITION CT,FORT COLLINS,CO,80526,40.53949,-105.08944
3518 TRADITION DR,FORT COLLINS,CO,80526,40.53991,-105.08975
3500 TRADITION DR,FORT COLLINS,CO,80526,40.54118,-105.08966
3406 JUSTICE CT,FORT COLLINS,CO,80526,40.54094,-105.08849
3400 JUSTICE CT,FORT COLLINS,CO,80526,40.5412,-105.089
655 JUSTICE DR,FORT COLLINS,CO,80526,40.5413,-105.08774
600 REPUBLIC DR,FORT COLLINS,CO,80526,40.54046,-105.08788
612 REPUBLIC DR,FORT COLLINS,CO,80526,40.54047,-105.08788
618 REPUBLIC DR,FORT COLLINS,CO,80526,40.5405,-105.08788
624 REPUBLIC DR,FORT COLLINS,CO,80526,40.5404,-105.088
3430 COLONY DR,FORT COLLINS,CO,80526,40.54027,-105.08913
3424 COLONY DR,FORT COLLINS,CO,80526,40.54035,-105.08918
3418 COLONY DR,FORT COLLINS,CO,80526,40.54057,-105.08943
3501 TRADITION DR,FORT COLLINS,CO,80526,40.54119,-105.08967
3507 TRADITION DR,FORT COLLINS,CO,80526,40.54026,-105.08971
3513 TRADITION DR,FORT COLLINS,CO,80526,40.54009,-105.08979
3531 TRADITION DR,FORT COLLINS,CO,80526,40.53965,-105.08979
3543 TRADITION DR,FORT COLLINS,CO,80526,40.53936,-105.08979
3555 TRADITION DR,FORT COLLINS,CO,80526,40.53893,-105.08981
3561 TRADITION DR,FORT COLLINS,CO,80526,40.53871,-105.0898
3567 TRADITION DR,FORT COLLINS,CO,80526,40.53862,-105.0898
3542 COLONY DR,FORT COLLINS,CO,80526,40.53943,-105.08836
3536 COLONY DR,FORT COLLINS,CO,80526,40.53945,-105.08836
3524 COLONY DR,FORT COLLINS,CO,80526,40.53946,-105.08836
3518 COLONY DR,FORT COLLINS,CO,80525,40.53936,-105.08834
3512 COLONY DR,FORT COLLINS,CO,80526,40.53951,-105.0884
631 REPUBLIC DR,FORT COLLINS,CO,80526,40.54026,-105.08802
625 REPUBLIC DR,FORT COLLINS,CO,80526,40.54038,-105.08784
601 JUSTICE DR,FORT COLLINS,CO,80526,40.54029,-105.08699
606 JUSTICE DR,FORT COLLINS,CO,80526,40.5403,-105.08699
612 JUSTICE DR,FORT COLLINS,CO,80526,40.54043,-105.08699
618 JUSTICE DR,FORT COLLINS,CO,80526,40.54051,-105.08698
636 JUSTICE DR,FORT COLLINS,CO,80526,40.54118,-105.08704
636 JUSTICE DR,FORT COLLINS,CO,80526,40.54118,-105.08705
668 JUSTICE DR,FORT COLLINS,CO,80526,40.54119,-105.08703
672 JUSTICE DR,FORT COLLINS,CO,80526,40.54141,-105.08847
700 JUSTICE DR,FORT COLLINS,CO,80526,40.5414,-105.08864
712 JUSTICE DR,FORT COLLINS,CO,80526,40.5414,-105.08865
718 JUSTICE DR,FORT COLLINS,CO,80526,40.54139,-105.08939
3300 COLONY DR,FORT COLLINS,CO,80526,40.54249,-105.0892
705 RIVERBEND DR,FORT COLLINS,CO,80524,40.57865,-105.02244
700 RIVERBEND DR,FORT COLLINS,CO,80524,40.57891,-105.02218
306 N SHIELDS ST,FORT COLLINS,CO,80521,40.59117,-105.09498
633 REMINGTON ST,FORT COLLINS,CO,80524,40.5789,-105.076
637 REMINGTON ST,FORT COLLINS,CO,80524,40.5789,-105.076
8440 PEBBLE CT,WELLINGTON,CO,80549,40.7064,-105.011
8487 SONATA LN,WELLINGTON,CO,80549,40.70872,-105.0187
8437 SONATA LN,WELLINGTON,CO,80549,40.70838,-105.01865
3294 THUNDERING HERD WAY,WELLINGTON,CO,80549,40.7122,-105.015
3268 THUNDERING HERD WAY,WELLINGTON,CO,80549,40.7118,-105.01651
3256 THUNDERING HERD WAY,WELLINGTON,CO,80549,40.71181,-105.01643
3212 THUNDERING HERD WAY,WELLINGTON,CO,80549,40.71181,-105.01649
3211 THUNDERING HERD WAY,WELLINGTON,CO,80549,40.71172,-105.01705
3233 THUNDERING HERD WAY,WELLINGTON,CO,80549,40.7108,-105.017
3255 THUNDERING HERD WAY,WELLINGTON,CO,80549,40.71178,-105.01677
3267 THUNDERING HERD WAY,WELLINGTON,CO,80549,40.71173,-105.01608
2401 S COLLEGE AVE,FORT COLLINS,CO,80525,40.55583,-105.07814
620 MATHEWS ST OFFICE,FORT COLLINS,CO,80524,40.57885,-105.07305
309 N SHIELDS ST,FORT COLLINS,CO,80521,40.59128,-105.09659
309 N SHIELDS ST,FORT COLLINS,CO,80521,40.59125,-105.09649
360 JEFFERSON ST,FORT COLLINS,CO,80524,40.58848,-105.07295
1125 BUTTONWOOD DR,FORT COLLINS,CO,80525,40.55748,-105.05678
1225 BUTTONWOOD DR,FORT COLLINS,CO,80525,40.55819,-105.05399
1000 W PROSPECT RD,FORT COLLINS,CO,80526,40.56729,-105.09395
1928 SHEELY DR,FORT COLLINS,CO,80526,40.56426,-105.08751
1900 SHEELY DR,FORT COLLINS,CO,80526,40.56436,-105.09025
1430 INDEPENDENCE RD,FORT COLLINS,CO,80526,40.5603,-105.10461
2917 GALWAY DR,LAPORTE,CO,80535,40.63082,-105.15075
4016 CORK DR,LAPORTE,CO,80535,40.63083,-105.15075
4017 CORK DR,LAPORTE,CO,80535,40.63083,-105.15075
4005 CORK DR,LAPORTE,CO,80535,40.63083,-105.15075
4726 DEER TRAIL CT,FORT COLLINS,CO,80526,40.51796,-105.16066
1250 TWINFLOWER PL,FORT COLLINS,CO,80521,40.57248,-105.1384
1604 LEESDALE CT,FORT COLLINS,CO,80521,40.57313,-105.10656
1605 LEESDALE CT,FORT COLLINS,CO,80521,40.57313,-105.10656
1621 LEESDALE CT,FORT COLLINS,CO,80521,40.57308,-105.10742
1616 LEESDALE CT,FORT COLLINS,CO,80521,40.57319,-105.10731
1516 CASTLEROCK DR,FORT COLLINS,CO,80521,40.56749,-105.11008
3401 S COLLEGE AVE,FORT COLLINS,CO,80525,40.54164,-105.07767
6675 S LEMAY AVE,FORT COLLINS,CO,80521,40.49371,-105.05878
4010 CORK DR,LAPORTE,CO,80535,40.63083,-105.15075
602 8TH AVE,GREELEY,CO,80631,40.42586,-104.69058
1707 RO,GREELEY,CO,80632,40.45018,-104.70241
1390 N 17TH AVE,GREELEY,CO,80631,40.45019,-104.70217
1204 & 1231 29TH ST,GREELEY,CO,80631,40.38894,-104.69801
1402 N 17TH AVE,GREELEY,CO,80631,40.44918,-104.70042
315 N 11TH AVE,GREELEY,CO,80631,40.4371,-104.6977
315 N 11TH AVE,GREELEY,CO,80631,40.4371,-104.6977
105 8TH AVE,GREELEY,CO,80634,40.43373,-104.6912
4500 W 10TH ST,GREELEY,CO,80634,40.42076,-104.75096
4500 W 10TH ST,GREELEY,CO,80634,40.42076,-104.75096
4500 W 10TH ST,GREELEY,CO,80634,40.42075,-104.75095
602 8TH AVE,GREELEY,CO,80631,40.42588,-104.69041
1028 8TH AVE,GREELEY,CO,80631,40.41065,-104.67803
1028 8TH AVE,GREELEY,CO,80631,40.41057,-104.67805
1721 1ST AVE,GREELEY,CO,80631,40.41032,-104.67807
2013 1ST AVE #G,GREELEY,CO,80631,40.406,-104.67885
2013 1ST AVE,GREELEY,CO,80634,40.406,-104.67885
117 E 22ND ST,GREELEY,CO,80631,40.40245,-104.67866
2440 8TH AVE,GREELEY,CO,80631,40.39885,-104.69022
2750 8TH AVE,GREELEY,CO,80631,40.3935,-104.69194
2622 11TH AVE,GREELEY,CO,80631,40.39454,-104.69665
2602 W 11TH AVE,GREELEY,CO,80631,40.39443,-104.69662
2600 11TH AVE,GREELEY,CO,80631,40.39509,-104.69604
1204 & 1231 29TH ST,GREELEY,CO,80631,40.38934,-104.69864
1204 & 1231 29TH ST,GREELEY,CO,80631,40.38893,-104.69797
3303 23RD AVE,EVANS,CO,80620,40.3845,-104.71664
3201 23RD AVE,EVANS,CO,80620,40.38448,-104.71667
2633 GREELEY MALL,GREELEY,CO,80634,40.38873,-104.71537
2285 GREELEY MALL,GREELEY,CO,80631,40.39032,-104.71493
2285 GREELEY MALL,GREELEY,CO,80631,40.39031,-104.71492
2309 GREELEY MALL,GREELEY,CO,80631,40.39142,-104.71397
2707 23RD AVE,GREELEY,CO,80631,40.39279,-104.71619
2833 35TH AVE,GREELEY,CO,80634,40.38917,-104.7375
2863 35TH AVE,GREELEY,CO,80651,40.38866,-104.73729
4751 W 29TH ST,GREELEY,CO,80634,40.39079,-104.75918
6700 29TH ST RD,GREELEY,CO,80634,40.38932,-104.78791
4114 CENTERPLACE DR,GREELEY,CO,80634,40.39486,-104.74511
4330 CENTERPLACE DR #630,GREELEY,CO,80032,40.39494,-104.74911
4695 W 20TH ST,GREELEY,CO,80634,40.40728,-104.75559
3459 W 20TH ST,GREELEY,CO,80634,40.38932,-104.78793
910 10TH AVE,GREELEY,CO,80631,40.42297,-104.69432
910 10TH AVE,GREELEY,CO,80631,40.42298,-104.69432
910 10TH AVE,GREELEY,CO,80631,40.42297,-104.69433
910 10TH AVE,GREELEY,CO,80631,40.42297,-104.69433
910 10TH AVE,GREELEY,CO,80631,40.42299,-104.69434
1051 6TH ST,GREELEY,CO,80631,40.42441,-104.69748
1127 9TH ST,GREELEY,CO,80631,40.42439,-104.69743
1314 9TH ST,GREELEY,CO,80631,40.42329,-104.70069
1116 26TH AVE,GREELEY,CO,80631,40.42091,-104.72136
2700 W 10TH ST,GREELEY,CO,80634,40.42158,-104.74082
850 27TH AVE,GREELEY,CO,80631,40.42158,-104.74082
3636 W 10TH ST,GREELEY,CO,80634,40.42199,-104.73831
3700 W 10TH ST,GREELEY,CO,80634,40.42157,-104.7408
3810 W 10TH ST STE 3A,GREELEY,CO,80634,40.42157,-104.74292
3840 W 10TH ST,GREELEY,CO,80634,40.42156,-104.7443
3840 W 10TH ST,GREELEY,CO,80634,40.42155,-104.74295
4500 W 10TH ST,GREELEY,CO,80634,40.42057,-104.75072
12230 WELD CTY RD 66,GREELEY,CO,80631,40.46338,-104.83082
33108 WELD CTY RD 29,GREELEY,CO,80631,40.48166,-104.7917
1301 S COLLEGE AVE,FORT COLLINS,CO,80524,40.57054,-105.0779
2601 S COLLEGE AVE,FORT COLLINS,CO,80525,40.5516,-105.07863
2601 S COLLEGE AVE,FORT COLLINS,CO,80525,40.5516,-105.07863
2601 S COLLEGE AVE,FORT COLLINS,CO,80525,40.5516,-105.07863
2310 E PROSPECT RD,FORT COLLINS,CO,80525,40.56679,-105.03297
6601 VIBURNUM ST,WELLINGTON,CO,80549,40.68145,-105.00616
6643 VIBURNUM ST,WELLINGTON,CO,80549,40.68152,-105.00615
6675 VIBURNUM ST,WELLINGTON,CO,80549,40.68169,-105.00615
6697 VIBURNUM ST,WELLINGTON,CO,80549,40.68184,-105.00617
6871 MOUNT NIMBUS ST,WELLINGTON,CO,80549,40.68491,-105.00889
6869 MOUNT NIMBUS ST,WELLINGTON,CO,80549,40.68466,-105.00889
6857 MOUNT NIMBUS ST,WELLINGTON,CO,80549,40.68462,-105.00888
6835 MOUNT NIMBUS ST,WELLINGTON,CO,80549,40.68445,-105.00888
7739 WHITETAIL CIR,WELLINGTON,CO,80549,40.69774,-105.01413
3211 THUNDERING HERD WAY,WELLINGTON,CO,80549,40.71078,-105.01676
3267 THUNDERING HERD WAY,WELLINGTON,CO,80549,40.71172,-105.01555
3279 THUNDERING HERD WAY,WELLINGTON,CO,80549,40.71172,-105.01549
3291 THUNDERING HERD WAY,WELLINGTON,CO,80549,40.71171,-105.01519
3294 THUNDERING HERD WAY,WELLINGTON,CO,80549,40.71218,-105.01471
3282 THUNDERING HERD WAY,WELLINGTON,CO,80549,40.71227,-105.01547
3268 THUNDERING HERD WAY,WELLINGTON,CO,80549,40.71184,-105.01664
3256 THUNDERING HERD WAY,WELLINGTON,CO,80549,40.71209,-105.0156
3234 THUNDERING HERD WAY,WELLINGTON,CO,80549,40.71209,-105.0156
2408 POPLAR DR,FORT COLLINS,CO,80521,40.57402,-105.12075
2507 FLINTRIDGE PL,FORT COLLINS,CO,80521,40.57081,-105.12401
1600 SHEELY DR,FORT COLLINS,CO,80526,40.56696,-105.09245
1928 SHEELY DR,FORT COLLINS,CO,80526,40.56429,-105.0882
1800 SHEELY DR,FORT COLLINS,CO,80526,40.56505,-105.09038
1430 INDEPENDENCE RD,FORT COLLINS,CO,80526,40.56046,-105.10468
1437 BUBBLING BROOK CT,FORT COLLINS,CO,80521,40.60732,-105.12718
451 BOARDWALK DR,FORT COLLINS,CO,80525,40.52835,-105.07098
451 BOARDWALK DR,FORT COLLINS,CO,80525,40.5283,-105.07098
451 BOARDWALK DR,FORT COLLINS,CO,80525,40.528,-105.07048
451 BOARDWALK DR,FORT COLLINS,CO,80525,40.528,-105.07051
451 BOARDWALK DR,FORT COLLINS,CO,80525,40.52752,-105.07129
451 BOARDWALK DR,FORT COLLINS,CO,80525,40.52756,-105.07123
451 BOARDWALK DR,FORT COLLINS,CO,80525,40.52809,-105.07188
451 BOARDWALK DR,FORT COLLINS,CO,80525,40.52812,-105.07188
451 BOARDWALK DR,FORT COLLINS,CO,80525,40.52857,-105.07182
451 BOARDWALK DR,FORT COLLINS,CO,80525,40.52869,-105.07181
2310 E PROSPECT RD,FORT COLLINS,CO,80525,40.56817,-105.03525
7326 TRIANGLE DR,FORT COLLINS,CO,80525,40.48292,-105.08551
7320 TRIANGLE DR,FORT COLLINS,CO,80525,40.48295,-105.08551
7314 TRIANGLE DR,FORT COLLINS,CO,80525,40.48308,-105.08533
7308 TRIANGLE DR,FORT COLLINS,CO,80525,40.4838,-105.085
7302 TRIANGLE DR,FORT COLLINS,CO,80525,40.48322,-105.08512
502 KIM DR,FORT COLLINS,CO,80525,40.48319,-105.08517
508 KIM DR,FORT COLLINS,CO,80525,40.48385,-105.08549
514 KIM DR,FORT COLLINS,CO,80525,40.48385,-105.08554
520 KIM DR,FORT COLLINS,CO,80525,40.48394,-105.08592
526 KIM DR,FORT COLLINS,CO,80525,40.48393,-105.08588
532 KIM DR,FORT COLLINS,CO,80525,40.48393,-105.08588
538 KIM DR,FORT COLLINS,CO,80525,40.48399,-105.08609
544 KIM DR,FORT COLLINS,CO,80525,40.48408,-105.08646
550 KIM DR,FORT COLLINS,CO,80525,40.48412,-105.08665
556 KIM DR,FORT COLLINS,CO,80525,40.4841,-105.08662
602 KIM DR,FORT COLLINS,CO,80525,40.48424,-105.08703
608 KIM DR,FORT COLLINS,CO,80525,40.48422,-105.08701
614 KIM DR,FORT COLLINS,CO,80525,40.48435,-105.08754
620 KIM DR,FORT COLLINS,CO,80525,40.48434,-105.08763
626 KIM DR,FORT COLLINS,CO,80525,40.48434,-105.08764
632 KIM DR,FORT COLLINS,CO,80525,40.48435,-105.08765
638 KIM DR,FORT COLLINS,CO,80525,40.48444,-105.08831
644 KIM DR,FORT COLLINS,CO,80525,40.48446,-105.08838
650 KIM DR,FORT COLLINS,CO,80525,40.48445,-105.08831
7226 MATHESON DR,FORT COLLINS,CO,80525,40.48465,-105.08868
7220 MATHESON DR,FORT COLLINS,CO,80525,40.48466,-105.08866
621 JANSEN DR,FORT COLLINS,CO,80525,40.48544,-105.08803
615 JANSEN DR,FORT COLLINS,CO,80525,40.48538,-105.08789
609 JANSEN DR,FORT COLLINS,CO,80525,40.48525,-105.08752
603 JANSEN DR,FORT COLLINS,CO,80525,40.48503,-105.08681
551 JANSEN DR,FORT COLLINS,CO,80525,40.48503,-105.08679
545 JANSEN DR,FORT COLLINS,CO,80525,40.48502,-105.08683
539 JANSEN DR,FORT COLLINS,CO,80525,40.48498,-105.08672
533 JANSEN DR,FORT COLLINS,CO,80525,40.48501,-105.08567
7221 KERSEY CT,FORT COLLINS,CO,80525,40.48511,-105.08577
7227 KERSEY CT,FORT COLLINS,CO,80525,40.48507,-105.08566
7233 KERSEY CT,FORT COLLINS,CO,80525,40.48501,-105.08568
7239 KERSEY CT,FORT COLLINS,CO,80525,40.4846,-105.08568
7238 KERSEY CT,FORT COLLINS,CO,80525,40.48458,-105.08565
7232 KERSEY CT,FORT COLLINS,CO,80525,40.48621,-105.08465
7226 KERSEY CT,FORT COLLINS,CO,80525,40.48627,-105.08463
509 JANSEN DR,FORT COLLINS,CO,80525,40.48634,-105.08461
503 JANSEN DR,FORT COLLINS,CO,80525,40.48648,-105.08456
7314 AVONDALE RD,FORT COLLINS,CO,80525,40.48655,-105.08454
7308 AVONDALE RD,FORT COLLINS,CO,80525,40.48668,-105.0845
7302 AVONDALE RD,FORT COLLINS,CO,80525,40.48674,-105.08448
7220 AVONDALE RD,FORT COLLINS,CO,80525,40.48681,-105.08447
7214 AVONDALE RD,FORT COLLINS,CO,80525,40.48687,-105.08445
7208 AVONDALE RD,FORT COLLINS,CO,80525,40.48694,-105.08443
7202 AVONDALE RD,FORT COLLINS,CO,80525,40.48707,-105.08439
7138 AVONDALE RD,FORT COLLINS,CO,80525,40.48714,-105.08436
7132 AVONDALE RD,FORT COLLINS,CO,80525,40.48721,-105.08434
7126 AVONDALE RD,FORT COLLINS,CO,80525,40.48727,-105.08432
7120 AVONDALE RD,FORT COLLINS,CO,80525,40.48739,-105.08429
7114 AVONDALE RD,FORT COLLINS,CO,80525,40.48744,-105.08427
3401 S COLLEGE AVE,FORT COLLINS,CO,80525,40.54125,-105.07908
4707 LONETREE DR,LOVELAND,CO,80537,40.34278,-105.13745
304 RANCH ACRES DR,LOVELAND,CO,80538,40.44776,-105.08063
749 LARKBUNTING DR,FORT COLLINS,CO,80526,40.52623,-105.08939
4419 STARFLOWER DR,FORT COLLINS,CO,80526,40.52593,-105.09081
4219 STARFLOWER DR,FORT COLLINS,CO,80526,40.52895,-105.0902
4207 FALL RIVER DR,FORT COLLINS,CO,80526,40.52877,-105.09124
2201 S COLLEGE AVE,FORT COLLINS,CO,80525,40.55923,-105.07941
3401 S COLLEGE AVE,FORT COLLINS,CO,80525,40.54128,-105.07895
1200 MATUKA CT,FORT COLLINS,CO,80524,40.6035,-105.06215
2201 S COLLEGE AVE,FORT COLLINS,CO,80525,40.5587,-105.07925
2601 S COLLEGE AVE,FORT COLLINS,CO,80525,40.55178,-105.07809
2601 S COLLEGE AVE,FORT COLLINS,CO,80525,40.55149,-105.07865
2601 S COLLEGE AVE,FORT COLLINS,CO,80525,40.55146,-105.07865
2001 N COLLEGE AVE,FORT COLLINS,CO,80524,40.61343,-105.07674
1201 N COLLEGE AVE,FORT COLLINS,CO,80524,40.61053,-105.07681
1001 N COLLEGE AVE,FORT COLLINS,CO,80524,40.60027,-105.07684
7715 S LEMAY AVE,FORT COLLINS,CO,80525,40.47729,-105.05611
7809 S CTY RD 13,FORT COLLINS,CO,80525,40.47737,-105.05832
1020 TURMAN DR,FORT COLLINS,CO,80525,40.47385,-105.06221
8210 TURMAN CT,FORT COLLINS,CO,80525,40.47107,-105.06495
2337 S SHIELDS ST,FORT COLLINS,CO,80526,40.55568,-105.09697
2507 S SHIELDS ST,FORT COLLINS,CO,80526,40.55441,-105.09669
2507 S SHIELDS ST,FORT COLLINS,CO,80526,40.55441,-105.09669
1100 W DRAKE RD,FORT COLLINS,CO,80526,40.55323,-105.09741
1119 W DRAKE RD,FORT COLLINS,CO,80526,40.5513,-105.09597
1119 W DRAKE RD,FORT COLLINS,CO,80526,40.55138,-105.09597
1119 W DRAKE RD,FORT COLLINS,CO,80526,40.55138,-105.09597
1119 W DRAKE RD,FORT COLLINS,CO,80526,40.55027,-105.09726
2736 RAINTREE DR,FORT COLLINS,CO,80526,40.55026,-105.09718
2736 RAINTREE DR,FORT COLLINS,CO,80526,40.55196,-105.09793
2736 RAINTREE DR,FORT COLLINS,CO,80526,40.55068,-105.09901
2736 RAINTREE DR,FORT COLLINS,CO,80526,40.55068,-105.09901
2736 RAINTREE DR,FORT COLLINS,CO,80526,40.55013,-105.09858
2736 RAINTREE DR,FORT COLLINS,CO,80526,40.55043,-105.09812
304 W PROSPECT RD,FORT COLLINS,CO,80526,40.56825,-105.08268
304 W PROSPECT RD,FORT COLLINS,CO,80526,40.56825,-105.08268
304 W PROSPECT RD,FORT COLLINS,CO,80526,40.56825,-105.08268
1307 E PROSPECT RD,FORT COLLINS,CO,80525,40.56673,-105.05805
2601 S LEMAY AVE #12,FORT COLLINS,CO,80525,40.55149,-105.06039
2601 S LEMAY AVE #12,FORT COLLINS,CO,80525,40.55149,-105.06039
1609 SPECHT PT DR,FORT COLLINS,CO,80525,40.56687,-105.03679
2405 MIDPOINT DR,FORT COLLINS,CO,80525,40.56354,-105.03331
2405 MIDPOINT DR,FORT COLLINS,CO,80525,40.5636,-105.03363
2405 MIDPOINT DR,FORT COLLINS,CO,80525,40.5636,-105.03362
2405 MIDPOINT DR,FORT COLLINS,CO,80525,40.56361,-105.03362
2619-2643 MIDPOINT DR,FORT COLLINS,CO,80525,40.55991,-105.03074
2619-2643 MIDPOINT DR,FORT COLLINS,CO,80525,40.55994,-105.03074
2600 CANTON CT,FORT COLLINS,CO,80525,40.56008,-105.02874
2101 S TIMBERLINE RD,FORT COLLINS,CO,80525,40.56008,-105.02874
2101 S TIMBERLINE RD,FORT COLLINS,CO,80525,40.5615,-105.02891
815 CENTRE AVE,FORT COLLINS,CO,80526,40.55042,-105.09812
815 CENTRE AVE,FORT COLLINS,CO,80526,40.55042,-105.09812
900 WORTHINGTON CIR,FORT COLLINS,CO,80526,40.55043,-105.09812
940 WORTHINGTON CIR,FORT COLLINS,CO,80526,40.55043,-105.09812
940 WORTHINGTON CIR,FORT COLLINS,CO,80526,40.55043,-105.09812
925 S TAFT HILL RD,FORT COLLINS,CO,80521,40.55043,-105.09812
4120 N HWY 287,LAPORTE,CO,80535,40.63326,-105.15402
4120 N HWY 287,LAPORTE,CO,80535,40.63326,-105.15402
VERNS TRAILER PARK,LAPORTE,CO,80535,40.63407,-105.15583
